Template ID	Gene Symbol	Assay ID	EMAP Term	Entrez ID	Theiler Stage
T1773	A030007D23Rik	euxassay_000001	epidermis	319530	TS23
T1773	A030007D23Rik	euxassay_000001	stroma	319530	TS23
T1773	A030007D23Rik	euxassay_000001	retina	319530	TS23
T1773	A030007D23Rik	euxassay_000001	epithelium	319530	TS23
T1773	A030007D23Rik	euxassay_000001	epidermal component	319530	TS23
T1773	A030007D23Rik	euxassay_000001	external ear	319530	TS23
T1773	A030007D23Rik	euxassay_000001	external auditory meatus	319530	TS23
T1773	A030007D23Rik	euxassay_000001	trigeminal V	319530	TS23
T1773	A030007D23Rik	euxassay_000001	oral epithelium	319530	TS23
T1773	A030007D23Rik	euxassay_000001	cerebral cortex	319530	TS23
T1773	A030007D23Rik	euxassay_000001	respiratory	319530	TS23
T1773	A030007D23Rik	euxassay_000001	vestibulocochlear VIII	319530	TS23
T1773	A030007D23Rik	euxassay_000001	submandibular gland primordium	319530	TS23
T1773	A030007D23Rik	euxassay_000001	sublingual gland primordium	319530	TS23
T1773	A030007D23Rik	euxassay_000001	vagus X	319530	TS23
T1773	A030007D23Rik	euxassay_000001	facial VII	319530	TS23
T1773	A030007D23Rik	euxassay_000001	glossopharyngeal IX	319530	TS23
T1773	A030007D23Rik	euxassay_000001	dorsal root ganglion	319530	TS23
T1773	A030007D23Rik	euxassay_000001	cervical	319530	TS23
T1773	A030007D23Rik	euxassay_000001	superior	319530	TS23
T1773	A030007D23Rik	euxassay_000001	nerve trunk	319530	TS23
T1773	A030007D23Rik	euxassay_000001	nasal septum	319530	TS23
T1773	A030007D23Rik	euxassay_000001	nasal cavity	319530	TS23
T1773	A030007D23Rik	euxassay_000001	organ system	319530	TS23
T1773	A030007D23Rik	euxassay_000001	peritoneal cavity	319530	TS23
T1773	A030007D23Rik	euxassay_000001	thymus primordium	319530	TS23
T1773	A030007D23Rik	euxassay_000001	mesenchyme	319530	TS23
T1773	A030007D23Rik	euxassay_000001	conjunctival sac	319530	TS23
T1773	A030007D23Rik	euxassay_000001	salivary gland	319530	TS23
T1773	A030007D23Rik	euxassay_000001	gland	319530	TS23
T1773	A030007D23Rik	euxassay_000001	thyroid	319530	TS23
T1773	A030007D23Rik	euxassay_000001	lobe	319530	TS23
T1773	A030007D23Rik	euxassay_000001	dermal component	319530	TS23
T1773	A030007D23Rik	euxassay_000001	vibrissa	319530	TS23
T1487	Akr1c6	euxassay_000002	middle ear	83702	TS23
T1487	Akr1c6	euxassay_000002	external ear	83702	TS23
T1487	Akr1c6	euxassay_000002		83702	
T1487	Akr1c6	euxassay_000002	saccule	83702	TS23
T1487	Akr1c6	euxassay_000002	lobar bronchus	83702	TS23
T1487	Akr1c6	euxassay_000002	labyrinth	83702	TS23
T1487	Akr1c6	euxassay_000002	respiratory system	83702	TS23
T1487	Akr1c6	euxassay_000002	olfactory	83702	TS23
T1487	Akr1c6	euxassay_000002	respiratory	83702	TS23
T1487	Akr1c6	euxassay_000002	oral region	83702	TS23
T1487	Akr1c6	euxassay_000002	liver	83702	TS23
T1487	Akr1c6	euxassay_000002	stomach	83702	TS23
T1487	Akr1c6	euxassay_000002	lumen	83702	TS23
T1487	Akr1c6	euxassay_000002	nasal septum	83702	TS23
T1487	Akr1c6	euxassay_000002	Meckel's cartilage	83702	TS23
T1487	Akr1c6	euxassay_000002	submandibular gland primordium	83702	TS23
T1487	Akr1c6	euxassay_000002	vibrissa	83702	TS23
T1487	Akr1c6	euxassay_000002	caudal lobe	83702	TS23
T1487	Akr1c6	euxassay_000002	right lung	83702	TS23
T1487	Akr1c6	euxassay_000002	dermal component	83702	TS23
T1487	Akr1c6	euxassay_000002	salivary gland	83702	TS23
T1487	Akr1c6	euxassay_000002	pancreas	83702	TS23
T1487	Akr1c6	euxassay_000002	duodenum	83702	TS23
T1487	Akr1c6	euxassay_000002	epithelium	83702	TS23
T1487	Akr1c6	euxassay_000002	stroma	83702	TS23
T1487	Akr1c6	euxassay_000002	cochlear duct	83702	TS23
T1487	Akr1c6	euxassay_000002	liver and biliary system	83702	TS23
T1487	Akr1c6	euxassay_000002	excretory component	83702	TS23
T1487	Akr1c6	euxassay_000002	adrenal gland	83702	TS23
T1487	Akr1c6	euxassay_000002	lobe	83702	TS23
T1487	Akr1c6	euxassay_000002	turbinate bones	83702	TS23
T1487	Akr1c6	euxassay_000002	sublingual gland primordium	83702	TS23
T1487	Akr1c6	euxassay_000002	vascular element	83702	TS23
T1487	Akr1c6	euxassay_000002	physiological umbilical hernia	83702	TS23
T1487	Akr1c6	euxassay_000002	dermis	83702	TS23
T1487	Akr1c6	euxassay_000002	caudal part	83702	TS23
T1487	Akr1c6	euxassay_000002	umbilical vein	83702	TS23
T1487	Akr1c6	euxassay_000002	umbilical artery	83702	TS23
T1487	Akr1c6	euxassay_000002	gland	83702	TS23
T1487	Akr1c6	euxassay_000002	cardiovascular system	83702	TS23
T1487	Akr1c6	euxassay_000002	thymus primordium	83702	TS23
T1487	Akr1c6	euxassay_000002	extraembryonic component	83702	TS23
T1487	Akr1c6	euxassay_000002	lung	83702	TS23
T1487	Akr1c6	euxassay_000002	haemolymphoid system	83702	TS23
T1487	Akr1c6	euxassay_000002	associated mesenchyme	83702	TS23
T1487	Akr1c6	euxassay_000002	right	83702	TS23
T1487	Akr1c6	euxassay_000002	left	83702	TS23
T1487	Akr1c6	euxassay_000002	utricle	83702	TS23
T1487	Akr1c6	euxassay_000002	lateral semicircular canal	83702	TS23
T2260	Arf4	euxassay_000003	arm	11843	TS23
T2260	Arf4	euxassay_000003	hindlimb	11843	TS23
T2260	Arf4	euxassay_000003	leg	11843	TS23
T2260	Arf4	euxassay_000003	limb	11843	TS23
T2260	Arf4	euxassay_000003	forelimb	11843	TS23
T2260	Arf4	euxassay_000003	epithelium	11843	TS23
T2260	Arf4	euxassay_000003	stroma	11843	TS23
T2260	Arf4	euxassay_000003	vertebral cartilage condensation	11843	TS23
T2260	Arf4	euxassay_000003	associated mesenchyme	11843	TS23
T2260	Arf4	euxassay_000003	stomach	11843	TS23
T2260	Arf4	euxassay_000003	glandular mucous membrane	11843	TS23
T2260	Arf4	euxassay_000003	dermal component	11843	TS23
T2260	Arf4	euxassay_000003	epidermal component	11843	TS23
T2260	Arf4	euxassay_000003	axial skeleton	11843	TS23
T2260	Arf4	euxassay_000003	mesenchyme	11843	TS23
T2260	Arf4	euxassay_000003	lower jaw	11843	TS23
T2260	Arf4	euxassay_000003	mandible	11843	TS23
T2260	Arf4	euxassay_000003	vibrissa	11843	TS23
T2260	Arf4	euxassay_000003	oral region	11843	TS23
T2260	Arf4	euxassay_000003	skeleton	11843	TS23
T2260	Arf4	euxassay_000003	duodenum	11843	TS23
T2260	Arf4	euxassay_000003	foregut	11843	TS23
T2260	Arf4	euxassay_000003	turbinate bones	11843	TS23
T2260	Arf4	euxassay_000003	oral epithelium	11843	TS23
T2260	Arf4	euxassay_000003	trigeminal V	11843	TS23
T2260	Arf4	euxassay_000003	nasal cavity	11843	TS23
T2260	Arf4	euxassay_000003	nose	11843	TS23
T2260	Arf4	euxassay_000003	facial VII	11843	TS23
T2260	Arf4	euxassay_000003	pons	11843	TS23
T2260	Arf4	euxassay_000003	oculomotor III	11843	TS23
T2260	Arf4	euxassay_000003	olfactory	11843	TS23
T2260	Arf4	euxassay_000003	clavicle	11843	TS23
T2260	Arf4	euxassay_000003	pectoral girdle and thoracic body wall	11843	TS23
T2260	Arf4	euxassay_000003	nasal septum	11843	TS23
T2260	Arf4	euxassay_000003	submandibular gland primordium	11843	TS23
T2260	Arf4	euxassay_000003	intervertebral disc	11843	TS23
T2260	Arf4	euxassay_000003	hypoglossal XII	11843	TS23
T2260	Arf4	euxassay_000003	vagus X	11843	TS23
T2260	Arf4	euxassay_000003	floorplate	11843	TS23
T2260	Arf4	euxassay_000003	spinal cord	11843	TS23
T2260	Arf4	euxassay_000003	basal columns	11843	TS23
T2260	Arf4	euxassay_000003	nasal capsule	11843	TS23
T2260	Arf4	euxassay_000003	floor plate	11843	TS23
T2260	Arf4	euxassay_000003	medullary raphe	11843	TS23
T2260	Arf4	euxassay_000003	petrous part	11843	TS23
T2260	Arf4	euxassay_000003	dorsal root ganglion	11843	TS23
T2260	Arf4	euxassay_000003	diaphragm	11843	TS23
T2260	Arf4	euxassay_000003	femur	11843	TS23
T2260	Arf4	euxassay_000003	neural retina	11843	TS23
T2260	Arf4	euxassay_000003	frontal bone primordium	11843	TS23
T2260	Arf4	euxassay_000003	tibia	11843	TS23
T1472	Atp6v1b1	euxassay_000004	limb	110935	TS23
T1472	Atp6v1b1	euxassay_000004	stroma	110935	TS23
T1472	Atp6v1b1	euxassay_000004	neural retina	110935	TS23
T1472	Atp6v1b1	euxassay_000004	ventricular layer	110935	TS23
T1472	Atp6v1b1	euxassay_000004	cerebral cortex	110935	TS23
T1472	Atp6v1b1	euxassay_000004	arm	110935	TS23
T1472	Atp6v1b1	euxassay_000004	mesenchyme	110935	TS23
T1472	Atp6v1b1	euxassay_000004	ethmoid bone primordium	110935	TS23
T1472	Atp6v1b1	euxassay_000004	facial bones primordia	110935	TS23
T1472	Atp6v1b1	euxassay_000004	forelimb	110935	TS23
T1472	Atp6v1b1	euxassay_000004	hindlimb	110935	TS23
T1472	Atp6v1b1	euxassay_000004	telencephalon	110935	TS23
T1472	Atp6v1b1	euxassay_000004	marginal layer	110935	TS23
T1472	Atp6v1b1	euxassay_000004	cornea	110935	TS23
T1472	Atp6v1b1	euxassay_000004	dermal component	110935	TS23
T1472	Atp6v1b1	euxassay_000004	axial muscle	110935	TS23
T1472	Atp6v1b1	euxassay_000004	pericardial cavity	110935	TS23
T1472	Atp6v1b1	euxassay_000004	diaphragm	110935	TS23
T1472	Atp6v1b1	euxassay_000004	trigeminal V	110935	TS23
T1472	Atp6v1b1	euxassay_000004	vibrissa	110935	TS23
T1472	Atp6v1b1	euxassay_000004	liver and biliary system	110935	TS23
T1472	Atp6v1b1	euxassay_000004	right lung	110935	TS23
T1472	Atp6v1b1	euxassay_000004	lobar bronchus	110935	TS23
T1472	Atp6v1b1	euxassay_000004	accessory lobe	110935	TS23
T1472	Atp6v1b1	euxassay_000004		110935	
T1472	Atp6v1b1	euxassay_000004	testis	110935	TS23
T1472	Atp6v1b1	euxassay_000004	brain	110935	TS23
T1472	Atp6v1b1	euxassay_000004	male	110935	TS23
T1472	Atp6v1b1	euxassay_000004	reproductive system	110935	TS23
T1472	Atp6v1b1	euxassay_000004	skin	110935	TS23
T1472	Atp6v1b1	euxassay_000004	dorsal root ganglion	110935	TS23
T1472	Atp6v1b1	euxassay_000004	lung	110935	TS23
T1472	Atp6v1b1	euxassay_000004	jugular foramen	110935	TS23
T1472	Atp6v1b1	euxassay_000004	submandibular gland primordium	110935	TS23
T1472	Atp6v1b1	euxassay_000004	sphenoid	110935	TS23
T1472	Atp6v1b1	euxassay_000004	turbinate	110935	TS23
T1472	Atp6v1b1	euxassay_000004	associated mesenchyme	110935	TS23
T1472	Atp6v1b1	euxassay_000004	turbinate bones	110935	TS23
T1472	Atp6v1b1	euxassay_000004	metanephros	110935	TS23
T1472	Atp6v1b1	euxassay_000004	epidermal component	110935	TS23
T1472	Atp6v1b1	euxassay_000004	pons	110935	TS23
T1472	Atp6v1b1	euxassay_000004	clavicle	110935	TS23
T1472	Atp6v1b1	euxassay_000004	olfactory lobe	110935	TS23
T1472	Atp6v1b1	euxassay_000004	lateral ventricle	110935	TS23
T1472	Atp6v1b1	euxassay_000004	lateral wall	110935	TS23
T1472	Atp6v1b1	euxassay_000004	midbrain	110935	TS23
T1472	Atp6v1b1	euxassay_000004	nasal cavity	110935	TS23
T1472	Atp6v1b1	euxassay_000004	respiratory	110935	TS23
T1472	Atp6v1b1	euxassay_000004	oral cavity	110935	TS23
T1472	Atp6v1b1	euxassay_000004	gall bladder	110935	TS23
T1472	Atp6v1b1	euxassay_000004	sublingual gland primordium	110935	TS23
T1472	Atp6v1b1	euxassay_000004	olfactory cortex	110935	TS23
T1472	Atp6v1b1	euxassay_000004	mantle layer	110935	TS23
T1472	Atp6v1b1	euxassay_000004	lip	110935	TS23
T1472	Atp6v1b1	euxassay_000004	ganglion	110935	TS23
T1472	Atp6v1b1	euxassay_000004	sulcus limitans	110935	TS23
T1472	Atp6v1b1	euxassay_000004	epithelium	110935	TS23
T1472	Atp6v1b1	euxassay_000004	nasal capsule	110935	TS23
T1472	Atp6v1b1	euxassay_000004	naris	110935	TS23
T1472	Atp6v1b1	euxassay_000004	hypoglossal XII	110935	TS23
T1472	Atp6v1b1	euxassay_000004	nerve	110935	TS23
T1472	Atp6v1b1	euxassay_000004	superior	110935	TS23
T1472	Atp6v1b1	euxassay_000004	dermis	110935	TS23
T1472	Atp6v1b1	euxassay_000004	vagus X	110935	TS23
T1472	Atp6v1b1	euxassay_000004	nucleus pulposus	110935	TS23
T1472	Atp6v1b1	euxassay_000004	physiological umbilical hernia	110935	TS23
T1472	Atp6v1b1	euxassay_000004	lower jaw	110935	TS23
T1472	Atp6v1b1	euxassay_000004	olfactory	110935	TS23
T1472	Atp6v1b1	euxassay_000004	nasal septum	110935	TS23
T1472	Atp6v1b1	euxassay_000004	tooth	110935	TS23
T1472	Atp6v1b1	euxassay_000004	left lung	110935	TS23
T1472	Atp6v1b1	euxassay_000004	embryo	110935	TS23
T1472	Atp6v1b1	euxassay_000004	spinal	110935	TS23
T1472	Atp6v1b1	euxassay_000004	renal/urinary system	110935	TS23
T1472	Atp6v1b1	euxassay_000004	salivary gland	110935	TS23
T1472	Atp6v1b1	euxassay_000004	nose	110935	TS23
T1472	Atp6v1b1	euxassay_000004	skeleton	110935	TS23
T1472	Atp6v1b1	euxassay_000004	footplate	110935	TS23
T1472	Atp6v1b1	euxassay_000004	handplate	110935	TS23
T1472	Atp6v1b1	euxassay_000004	external	110935	TS23
T1461	Eif2b1	euxassay_000005		209354	
T1461	Eif2b1	euxassay_000005	frontal bone primordium	209354	TS23
T1461	Eif2b1	euxassay_000005	inter-parietal bone primordium	209354	TS23
T1461	Eif2b1	euxassay_000005	parietal bone	209354	TS23
T1461	Eif2b1	euxassay_000005	temporal bone	209354	TS23
T1461	Eif2b1	euxassay_000005	squamous part	209354	TS23
T1461	Eif2b1	euxassay_000005	anterior epithelium	209354	TS23
T1461	Eif2b1	euxassay_000005	petrous part	209354	TS23
T1461	Eif2b1	euxassay_000005	chondrocranium	209354	TS23
T1461	Eif2b1	euxassay_000005	liver	209354	TS23
T1461	Eif2b1	euxassay_000005	marginal layer	209354	TS23
T1461	Eif2b1	euxassay_000005	lobe	209354	TS23
T1461	Eif2b1	euxassay_000005	cerebral cortex	209354	TS23
T1461	Eif2b1	euxassay_000005	mantle layer	209354	TS23
T1461	Eif2b1	euxassay_000005	ventricular layer	209354	TS23
T1461	Eif2b1	euxassay_000005	trigeminal V	209354	TS23
T1461	Eif2b1	euxassay_000005	cortical region	209354	TS23
T1461	Eif2b1	euxassay_000005	vibrissa	209354	TS23
T1461	Eif2b1	euxassay_000005	tooth	209354	TS23
T1461	Eif2b1	euxassay_000005	midbrain	209354	TS23
T1461	Eif2b1	euxassay_000005	medulla oblongata	209354	TS23
T1461	Eif2b1	euxassay_000005	epithelium	209354	TS23
T1461	Eif2b1	euxassay_000005	male	209354	TS23
T1461	Eif2b1	euxassay_000005	lung	209354	TS23
T1461	Eif2b1	euxassay_000005	vagus X	209354	TS23
T1461	Eif2b1	euxassay_000005	vestibulocochlear VIII	209354	TS23
T1461	Eif2b1	euxassay_000005	glossopharyngeal IX	209354	TS23
T1461	Eif2b1	euxassay_000005	telencephalon	209354	TS23
T1461	Eif2b1	euxassay_000005	ganglion	209354	TS23
T1461	Eif2b1	euxassay_000005	cervico-thoracic	209354	TS23
T1461	Eif2b1	euxassay_000005	dorsal root ganglion	209354	TS23
T1461	Eif2b1	euxassay_000005	olfactory lobe	209354	TS23
T1461	Eif2b1	euxassay_000005	thoracic	209354	TS23
T1461	Eif2b1	euxassay_000005	dermis	209354	TS23
T1461	Eif2b1	euxassay_000005	physiological umbilical hernia	209354	TS23
T1461	Eif2b1	euxassay_000005	pineal primordium	209354	TS23
T1461	Eif2b1	euxassay_000005	nucleus polposus	209354	TS23
T1461	Eif2b1	euxassay_000005	facial VII	209354	TS23
T1461	Eif2b1	euxassay_000005	inferior	209354	TS23
T1461	Eif2b1	euxassay_000005	middle	209354	TS23
T1461	Eif2b1	euxassay_000005	submandibular gland primordium	209354	TS23
T1461	Eif2b1	euxassay_000005	left lung	209354	TS23
T1768	Gpx7	euxassay_000006	embryo	67305	TS23
T1768	Gpx7	euxassay_000006	skeleton	67305	TS23
T1768	Gpx7	euxassay_000006	vertebral axis muscle system	67305	TS23
T1768	Gpx7	euxassay_000006	masseter	67305	TS23
T1768	Gpx7	euxassay_000006	external	67305	TS23
T1768	Gpx7	euxassay_000006	vibrissa	67305	TS23
T1768	Gpx7	euxassay_000006	epidermal component	67305	TS23
T1768	Gpx7	euxassay_000006	dermis	67305	TS23
T1768	Gpx7	euxassay_000006	epidermis	67305	TS23
T1768	Gpx7	euxassay_000006	naris	67305	TS23
T1768	Gpx7	euxassay_000006	epithelium	67305	TS23
T1768	Gpx7	euxassay_000006	pectoral girdle and thoracic body wall	67305	TS23
T1768	Gpx7	euxassay_000006	foregut	67305	TS23
T1768	Gpx7	euxassay_000006	associated mesenchyme	67305	TS23
T1768	Gpx7	euxassay_000006	dermal component	67305	TS23
T1768	Gpx7	euxassay_000006	alimentary system	67305	TS23
T1768	Gpx7	euxassay_000006	rostral part	67305	TS23
T1768	Gpx7	euxassay_000006	temporal bone	67305	TS23
T1768	Gpx7	euxassay_000006	rest of skin	67305	TS23
T1768	Gpx7	euxassay_000006	fundus	67305	TS23
T1768	Gpx7	euxassay_000006	nose	67305	TS23
T1768	Gpx7	euxassay_000006	visceral organ	67305	TS23
T1768	Gpx7	euxassay_000006	gut	67305	TS23
T1768	Gpx7	euxassay_000006	duodenum	67305	TS23
T1768	Gpx7	euxassay_000006	stomach	67305	TS23
T1768	Gpx7	euxassay_000006	physiological umbilical hernia	67305	TS23
T1768	Gpx7	euxassay_000006	olfactory	67305	TS23
T1768	Gpx7	euxassay_000006	turbinate bones	67305	TS23
T1768	Gpx7	euxassay_000006	mesenchyme	67305	TS23
T1768	Gpx7	euxassay_000006	mandible	67305	TS23
T1768	Gpx7	euxassay_000006	rib	67305	TS23
T1768	Gpx7	euxassay_000006	scapula	67305	TS23
T1768	Gpx7	euxassay_000006	choroid plexus	67305	TS23
T1768	Gpx7	euxassay_000006	arachnoid mater	67305	TS23
T1768	Gpx7	euxassay_000006	meninges	67305	TS23
T1768	Gpx7	euxassay_000006	pia mater	67305	TS23
T1768	Gpx7	euxassay_000006	nasal cavity	67305	TS23
T1768	Gpx7	euxassay_000006	foregut-midgut junction	67305	TS23
T1768	Gpx7	euxassay_000006	lower jaw	67305	TS23
T1768	Gpx7	euxassay_000006	lip	67305	TS23
T1768	Gpx7	euxassay_000006	palatal shelf	67305	TS23
T1768	Gpx7	euxassay_000006	cerebral cortex	67305	TS23
T1768	Gpx7	euxassay_000006	rest of midgut	67305	TS23
T1768	Gpx7	euxassay_000006	upper jaw	67305	TS23
T1768	Gpx7	euxassay_000006	thoracic region	67305	TS23
T1768	Gpx7	euxassay_000006	clavicle	67305	TS23
T1768	Gpx7	euxassay_000006	choroid invagination	67305	TS23
T1768	Gpx7	euxassay_000006	pineal primordium	67305	TS23
T1768	Gpx7	euxassay_000006	central nervous system	67305	TS23
T1768	Gpx7	euxassay_000006	dura mater	67305	TS23
T1768	Gpx7	euxassay_000006	respiratory	67305	TS23
T1768	Gpx7	euxassay_000006	intervertebral disc	67305	TS23
T1768	Gpx7	euxassay_000006	cervical region	67305	TS23
T1768	Gpx7	euxassay_000006	nucleus pulposus	67305	TS23
T1768	Gpx7	euxassay_000006	axial skeleton	67305	TS23
T1768	Gpx7	euxassay_000006	alveolar sulcus	67305	TS23
T1768	Gpx7	euxassay_000006	lumbar region	67305	TS23
T1768	Gpx7	euxassay_000006	hindgut	67305	TS23
T1768	Gpx7	euxassay_000006	vertebral cartilage condensation	67305	TS23
T1768	Gpx7	euxassay_000006	midgut	67305	TS23
T1768	Gpx7	euxassay_000006	transverse component	67305	TS23
T1768	Gpx7	euxassay_000006	vertical component	67305	TS23
T1768	Gpx7	euxassay_000006	intrinsic	67305	TS23
T1768	Gpx7	euxassay_000006	anterior	67305	TS23
T2195	Mmp17	euxassay_000007	mantle layer	23948	TS23
T2195	Mmp17	euxassay_000007	lentiform nucleus	23948	TS23
T2195	Mmp17	euxassay_000007	caudate-putamen	23948	TS23
T2195	Mmp17	euxassay_000007	basal columns	23948	TS23
T2195	Mmp17	euxassay_000007	ventricular layer	23948	TS23
T2195	Mmp17	euxassay_000007	intermediate grey horn	23948	TS23
T2195	Mmp17	euxassay_000007	tegmentum	23948	TS23
T2195	Mmp17	euxassay_000007	telencephalic part of interventricular foramen	23948	TS23
T2195	Mmp17	euxassay_000007	marginal layer	23948	TS23
T1777	Msc	euxassay_000008	limb	17681	TS23
T1777	Msc	euxassay_000008		17681	
T1463	Nutf2	euxassay_000009		68051	
T1463	Nutf2	euxassay_000009	liver	68051	TS23
T1463	Nutf2	euxassay_000009	petrous part	68051	TS23
T1463	Nutf2	euxassay_000009	inner ear	68051	TS23
T1463	Nutf2	euxassay_000009	otic capsule	68051	TS23
T1463	Nutf2	euxassay_000009	telencephalon	68051	TS23
T1463	Nutf2	euxassay_000009	ventricular layer	68051	TS23
T1463	Nutf2	euxassay_000009	cerebral cortex	68051	TS23
T1463	Nutf2	euxassay_000009	nervous system	68051	TS23
T1463	Nutf2	euxassay_000009	ear	68051	TS23
T1463	Nutf2	euxassay_000009	temporal bone	68051	TS23
T1463	Nutf2	euxassay_000009	molar	68051	TS23
T1463	Nutf2	euxassay_000009	brain	68051	TS23
T1463	Nutf2	euxassay_000009	forebrain	68051	TS23
T1463	Nutf2	euxassay_000009	dermal component	68051	TS23
T1463	Nutf2	euxassay_000009	vibrissa	68051	TS23
T1463	Nutf2	euxassay_000009	right lung	68051	TS23
T1463	Nutf2	euxassay_000009	male	68051	TS23
T1463	Nutf2	euxassay_000009	testis	68051	TS23
T1463	Nutf2	euxassay_000009	medullary region	68051	TS23
T1463	Nutf2	euxassay_000009	lung	68051	TS23
T1463	Nutf2	euxassay_000009	central nervous system	68051	TS23
T1463	Nutf2	euxassay_000009	lower jaw	68051	TS23
T1463	Nutf2	euxassay_000009	mesenchyme	68051	TS23
T1463	Nutf2	euxassay_000009	mandible	68051	TS23
T1463	Nutf2	euxassay_000009	liver and biliary system	68051	TS23
T1463	Nutf2	euxassay_000009	submandibular gland primordium	68051	TS23
T1463	Nutf2	euxassay_000009	epithelium	68051	TS23
T1463	Nutf2	euxassay_000009	epidermal component	68051	TS23
T1463	Nutf2	euxassay_000009	upper jaw	68051	TS23
T1463	Nutf2	euxassay_000009	tooth	68051	TS23
T1463	Nutf2	euxassay_000009	trigeminal V	68051	TS23
T1463	Nutf2	euxassay_000009	facial VII	68051	TS23
T1463	Nutf2	euxassay_000009	metanephros	68051	TS23
T1463	Nutf2	euxassay_000009	drainage component	68051	TS23
T1463	Nutf2	euxassay_000009	left lung	68051	TS23
T1463	Nutf2	euxassay_000009	renal/urinary system	68051	TS23
T1463	Nutf2	euxassay_000009	incisor	68051	TS23
T1463	Nutf2	euxassay_000009	sublingual gland primordium	68051	TS23
T1463	Nutf2	euxassay_000009	dorsal root ganglion	68051	TS23
T1463	Nutf2	euxassay_000009	thymus primordium	68051	TS23
T1463	Nutf2	euxassay_000009	nasal cavity	68051	TS23
T1463	Nutf2	euxassay_000009	dermis	68051	TS23
T1463	Nutf2	euxassay_000009	lateral wall	68051	TS23
T1463	Nutf2	euxassay_000009	nucleus pulposus	68051	TS23
T1463	Nutf2	euxassay_000009	mantle layer	68051	TS23
T1463	Nutf2	euxassay_000009	lobe	68051	TS23
T1463	Nutf2	euxassay_000009	physiological umbilical hernia	68051	TS23
T1463	Nutf2	euxassay_000009	marginal layer	68051	TS23
T1463	Nutf2	euxassay_000009	rest of cerebellum	68051	TS23
T1463	Nutf2	euxassay_000009	floorplate	68051	TS23
T1463	Nutf2	euxassay_000009	basal columns	68051	TS23
T1463	Nutf2	euxassay_000009	cerebellum	68051	TS23
T1463	Nutf2	euxassay_000009	cortex	68051	TS23
T1463	Nutf2	euxassay_000009	turbinate bones	68051	TS23
T1463	Nutf2	euxassay_000009	vagus X	68051	TS23
T1690	P2rx3	euxassay_000010		228139	
T1690	P2rx3	euxassay_000010	dorsal root ganglion	228139	TS23
T1690	P2rx3	euxassay_000010	trigeminal V	228139	TS23
T1690	P2rx3	euxassay_000010	facial VII	228139	TS23
T1690	P2rx3	euxassay_000010	glossopharyngeal IX	228139	TS23
T1690	P2rx3	euxassay_000010	vestibulocochlear VIII	228139	TS23
T1690	P2rx3	euxassay_000010	vagus X	228139	TS23
T1690	P2rx3	euxassay_000010	basal plate	228139	TS23
T1474	Pgk1	euxassay_000011	vertebral axis muscle system	18655	TS23
T1474	Pgk1	euxassay_000011	ventricular layer	18655	TS23
T1474	Pgk1	euxassay_000011	trigeminal V	18655	TS23
T1474	Pgk1	euxassay_000011	diaphragm	18655	TS23
T1474	Pgk1	euxassay_000011	vibrissa	18655	TS23
T1474	Pgk1	euxassay_000011	vestibulocochlear VIII	18655	TS23
T1474	Pgk1	euxassay_000011	nasal cavity	18655	TS23
T1474	Pgk1	euxassay_000011	turbinate bones	18655	TS23
T1474	Pgk1	euxassay_000011	vagus X	18655	TS23
T1474	Pgk1	euxassay_000011	lung	18655	TS23
T1474	Pgk1	euxassay_000011	submandibular gland primordium	18655	TS23
T1474	Pgk1	euxassay_000011	mandible	18655	TS23
T1474	Pgk1	euxassay_000011		18655	
T1474	Pgk1	euxassay_000011	stomach	18655	TS23
T1474	Pgk1	euxassay_000011	facial VII	18655	TS23
T1474	Pgk1	euxassay_000011	renal/urinary system	18655	TS23
T1474	Pgk1	euxassay_000011	metanephros	18655	TS23
T1474	Pgk1	euxassay_000011	cerebral cortex	18655	TS23
T1474	Pgk1	euxassay_000011	dorsal root ganglion	18655	TS23
T1474	Pgk1	euxassay_000011	salivary gland	18655	TS23
T1474	Pgk1	euxassay_000011	heart	18655	TS23
T1474	Pgk1	euxassay_000011	clavicle	18655	TS23
T1474	Pgk1	euxassay_000011	peripheral nervous system	18655	TS23
T1474	Pgk1	euxassay_000011	thymus primordium	18655	TS23
T1474	Pgk1	euxassay_000011	tooth	18655	TS23
T1474	Pgk1	euxassay_000011	incisor	18655	TS23
T1474	Pgk1	euxassay_000011	nucleus pulposus	18655	TS23
T1474	Pgk1	euxassay_000011	vomeronasal organ	18655	TS23
T1474	Pgk1	euxassay_000011	nasal septum	18655	TS23
T1474	Pgk1	euxassay_000011	physiological umbilical hernia	18655	TS23
T1474	Pgk1	euxassay_000011	mesenchyme	18655	TS23
T1474	Pgk1	euxassay_000011	marginal layer	18655	TS23
T1474	Pgk1	euxassay_000011	mantle layer	18655	TS23
T1677	Scg3	euxassay_000012	mantle layer	20255	TS23
T1677	Scg3	euxassay_000012	marginal layer	20255	TS23
T1677	Scg3	euxassay_000012	cerebellum	20255	TS23
T1677	Scg3	euxassay_000012	trigeminal V	20255	TS23
T1677	Scg3	euxassay_000012	neural retina	20255	TS23
T1677	Scg3	euxassay_000012	intraventricular portion	20255	TS23
T1677	Scg3	euxassay_000012	retina	20255	TS23
T1677	Scg3	euxassay_000012	vagus X	20255	TS23
T1677	Scg3	euxassay_000012	left lung	20255	TS23
T1677	Scg3	euxassay_000012	lung	20255	TS23
T1677	Scg3	euxassay_000012	cerebral cortex	20255	TS23
